ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos,RECOMMENDATION_1,CONFIDENCE_1,RECOMMENDATION_2,CONFIDENCE_2,RECOMMENDATION_3,CONFIDENCE_3
98706.0,27.112,8135.513,SE,1.0,F,F,F,F,F,F,T,F,T,F,F,T,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
98711.0,37.477,7731.805,SE,0.0,T,F,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
98715.0,21.347,8388.547,SE,0.0,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T,F,F,,,,,,
98735.0,36.303,7085.644,S,1.0,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
98770.0,31.738,8635.234,S,1.0,T,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
98773.0,56.744,8772.825,S,0.0,F,F,F,T,F,F,T,F,T,F,F,F,F,F,F,T,F,T,T,F,Investimento Fundos_commodities,0.8402948402948403,,,,
98780.0,40.972,8072.036,SE,1.0,T,T,F,F,T,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98781.0,47.301,6749.66,SE,0.0,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,Seguro Residencial,0.9392265193370166,seguro vida PF,0.9392265193370166,,
98782.0,28.985,7857.415,SE,0.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,T,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98791.0,38.34,5852.419,NE,0.0,F,F,T,T,F,T,T,T,T,F,F,T,T,T,T,T,T,T,F,F,Emprestimo _consignado,0.956882255389718,,,,
98792.0,49.963,7615.548,S,0.0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
98806.0,53.407,7168.404,SE,0.0,F,F,T,F,F,T,F,F,T,F,F,F,T,F,F,F,T,T,T,F,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98823.0,44.616,8700.368,SE,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98827.0,30.052,8447.786,NE,1.0,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
98828.0,46.527,8627.815,SE,1.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
98830.0,50.446,7280.049,SE,0.0,F,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98834.0,47.786,7693.129,SE,0.0,T,F,F,F,F,T,F,F,F,T,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
98836.0,37.492,7613.982,SE,1.0,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
98850.0,56.978,7585.789,SE,1.0,F,F,F,F,F,F,F,T,T,F,F,F,T,T,F,F,F,F,T,T,,,,,,
98855.0,26.082,8083.017,S,1.0,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
98863.0,31.802,7004.807,SE,1.0,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
98868.0,39.394,6940.193,N,0.0,T,T,T,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
98887.0,40.67,6920.541,CO,1.0,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,seguro vida Emp,0.9419475655430711,seguro vida PF,0.9419475655430711,,
98889.0,50.856,7925.889,S,0.0,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98901.0,28.132,7778.929,SE,1.0,T,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
98917.0,29.808,7722.217,NE,1.0,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
98940.0,49.55,7306.892,SE,1.0,T,T,T,T,F,F,F,T,T,F,T,F,T,T,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
98949.0,40.857,6971.421,SE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
98966.0,20.791,7413.217,S,1.0,T,T,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
98981.0,25.921,7348.419,S,1.0,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
98997.0,34.486,7814.063,SE,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,T,F,,,,,,
99011.0,48.664,6854.408,NE,1.0,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
99020.0,34.038,7826.504,SE,0.0,T,T,T,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,T,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
99023.0,31.886,6991.823,NE,0.0,F,F,F,F,T,F,T,F,F,T,T,F,F,F,F,T,F,T,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
99024.0,55.283,7118.35,CO,0.0,F,T,F,F,F,F,T,T,F,F,F,F,T,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8361650485436893,,,,
99042.0,59.912,7953.641,NE,1.0,F,F,F,F,T,T,T,T,F,F,F,F,F,T,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99044.0,68.18,7985.297,SE,1.0,T,T,T,T,F,T,F,T,F,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
99098.0,82.081,8110.991,S,0.0,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,T,T,F,,,,,,
99103.0,40.521,7492.227,NE,1.0,F,T,F,T,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99141.0,32.204,7779.498,SE,1.0,F,T,F,T,T,T,T,F,T,T,T,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99161.0,43.725,7014.527,N,0.0,T,F,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,T,T,F,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99164.0,60.66,7102.303,SE,1.0,F,F,F,F,T,F,T,F,T,T,T,F,F,T,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99209.0,25.016,9613.67,NE,1.0,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,T,F,F,,,,,,
99221.0,40.559,7728.107,NE,1.0,T,T,T,T,T,F,F,T,F,T,F,F,F,F,F,F,T,F,T,F,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99223.0,44.571,8711.7,NE,0.0,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
99228.0,52.53,6386.432,SE,0.0,T,T,T,T,T,F,F,F,F,T,F,T,T,T,T,T,F,T,T,F,Emprestimo _consignado,0.956882255389718,,,,
99231.0,44.176,7396.706,SE,1.0,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,Investimento Fundos,0.8002536461636017,,,,
99233.0,20.691,6686.063,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,,,,
99240.0,48.325,7156.448,S,0.0,F,F,F,F,T,T,T,T,T,T,T,T,F,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99244.0,40.359,8063.321,CO,0.0,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
99247.0,36.749,8778.7,N,1.0,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,,,,
99251.0,51.829,7363.939,NE,1.0,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,T,F,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99267.0,41.742,8849.695,NE,0.0,F,F,F,F,T,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99279.0,33.651,7813.488,NE,1.0,F,F,F,F,F,F,F,F,F,T,T,F,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
99286.0,26.467,8133.212,SE,1.0,F,T,F,F,F,F,T,F,F,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
99290.0,22.958,8041.566,SE,0.0,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,,,,,,
99295.0,38.396,8582.757,SE,0.0,F,F,F,F,F,T,F,T,F,F,T,F,F,F,F,F,F,T,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99303.0,30.685,8338.86,N,0.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
99320.0,45.463,8213.033,SE,1.0,F,F,F,F,T,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99324.0,33.022,8675.521,S,0.0,F,T,F,F,T,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99348.0,75.22,6841.653,SE,0.0,F,F,F,F,T,F,F,F,F,F,F,T,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
99350.0,24.439,6337.182,SE,1.0,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,,,,
99385.0,26.954,7864.313,S,1.0,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,F,,,,,,
99407.0,41.934,6153.265,SE,1.0,T,T,T,T,T,T,T,T,T,F,T,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99410.0,23.194,6616.736,CO,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99455.0,48.846,6955.101,SE,1.0,F,F,F,T,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99470.0,34.704,7341.276,SE,0.0,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,seguro auto,0.897887323943662,seguro vida PF,0.897887323943662,,
99478.0,73.687,7481.512,NE,1.0,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,Investimento CDB,0.8653122648607976,Investimento Fundos_cambiais,0.8653122648607976,,
99483.0,36.626,7431.642,SE,0.0,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,T,F,,,,,,
99488.0,45.744,6840.929,SE,0.0,F,F,F,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,,,,,,
99488.0,53.733,7662.466,NE,0.0,T,T,T,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
99488.0,45.744,6840.929,SE,0.0,F,F,F,T,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,,,,,,
99488.0,53.733,7662.466,NE,0.0,T,T,T,T,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,seguro vida Emp,0.9416785206258891,seguro vida PF,0.9416785206258891,,
99488.0,45.744,6840.929,SE,0.0,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,,,,
99488.0,45.744,6840.929,SE,0.0,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,,,,,,
99488.0,53.733,7662.466,NE,0.0,T,T,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
99488.0,53.733,7662.466,NE,0.0,T,T,T,T,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
99493.0,44.488,8342.632,NE,1.0,T,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,T,F,,,,,,
99497.0,43.876,6277.419,SE,0.0,T,T,T,T,F,F,T,F,F,F,F,F,T,T,T,F,F,F,F,F,Emprestimo _limite_especial,0.9640768588137009,,,,
99502.0,36.221,6965.741,S,0.0,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8044794188861986,,,,
99514.0,32.016,7811.219,CO,1.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,seguro vida Emp,0.947075208913649,seguro vida PF,0.947075208913649,,
99523.0,32.845,6761.637,S,0.0,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,,,,,,
99531.0,25.988,7087.919,CO,0.0,T,F,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99532.0,33.851,8953.533,SE,1.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,,,,,,
99533.0,36.472,6285.499,SE,1.0,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,T,T,,,,,,
99552.0,47.867,8232.481,SE,1.0,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
99586.0,47.812,6380.195,SE,0.0,F,F,F,F,T,F,F,F,T,T,F,T,F,F,F,F,F,F,T,F,Investimento LCI,0.8165728077232502,,,,
99598.0,43.945,7247.701,SE,1.0,F,F,F,T,F,F,F,F,T,F,F,F,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
99617.0,37.661,7896.424,NE,1.0,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99617.0,37.661,7896.424,NE,1.0,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,T,,,,,,
99617.0,37.661,7896.424,NE,1.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,,,,,,
99617.0,54.41,8193.391,S,0.0,F,F,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99617.0,54.41,8193.391,S,0.0,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99617.0,54.41,8193.391,S,0.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,,,,,,
99617.0,37.661,7896.424,NE,1.0,F,F,F,F,F,T,F,T,F,F,F,F,T,F,F,F,F,F,F,T,Investimento Fundos_cambiais,0.8052825552825553,Investimento LCI,0.8052825552825553,,
99617.0,54.41,8193.391,S,0.0,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,T,,,,,,
99638.0,40.908,6484.217,SE,1.0,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99663.0,37.09,9514.648,CO,0.0,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
99676.0,28.07,7016.371,N,0.0,T,T,T,T,F,T,T,F,T,F,F,F,F,F,F,F,F,T,T,F,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
99688.0,44.368,8761.848,SE,1.0,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,T,F,T,F,T,Emprestimo _consignado,0.956882255389718,,,,
99689.0,31.412,6868.14,N,1.0,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
99702.0,37.046,5943.274,SE,0.0,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,,,,,,
99709.0,37.04,8218.894,SE,0.0,T,F,F,F,T,F,F,F,T,F,F,F,T,F,F,F,F,T,F,F,,,,,,
99715.0,49.727,6680.87,N,0.0,T,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
99716.0,28.747,7978.691,SE,0.0,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,Investimento CDB,0.8653122648607976,Investimento Fundos_cambiais,0.8653122648607976,,
99726.0,23.831,7592.4,CO,1.0,F,F,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,T,T,Investimento CDB,0.8825786646201075,Investimento Fundos_commodities,0.8825786646201075,,
99748.0,31.521,7334.533,SE,0.0,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,T,,,,,,
99755.0,50.685,7344.966,S,1.0,F,T,T,F,T,T,T,T,T,T,T,F,F,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99757.0,37.427,7519.875,SE,1.0,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,,,,,,
99765.0,53.569,8379.258,NE,1.0,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9595323741007195,seguro auto,0.9595323741007195,,
99768.0,63.373,7216.73,SE,1.0,F,T,F,F,F,T,F,F,T,F,F,F,T,T,F,F,F,F,T,F,Investimento LCI,0.8493377483443708,,,,
99787.0,48.714,8062.563,SE,0.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
99802.0,22.964,7904.5,SE,0.0,F,T,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,T,F,Investimento LCI,0.8493377483443708,,,,
99815.0,58.881,6719.029,SE,1.0,F,F,F,F,F,T,F,F,T,F,F,T,F,F,F,F,F,T,T,F,Investimento LCI,0.8493377483443708,,,,
99817.0,45.673,7246.395,SE,0.0,T,F,F,F,T,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
99835.0,30.911,7900.552,CO,1.0,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,Investimento Fundos_commodities,0.8018348623853211,Investimento LCI,0.8018348623853211,,
99836.0,40.584,6810.989,N,1.0,T,T,T,T,F,F,F,T,T,F,F,T,T,T,T,T,F,F,F,T,Emprestimo _consignado,0.956882255389718,,,,
99849.0,51.394,6461.385,N,0.0,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,Seguro Residencial,0.9631728045325779,seguro auto,0.9631728045325779,,
99866.0,36.024,7673.729,CO,0.0,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,,,,,,
99875.0,48.633,7172.745,SE,1.0,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,,,,,,
99879.0,46.601,7788.862,SE,0.0,F,F,F,F,F,T,F,T,T,F,F,F,F,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
99892.0,30.239,6506.566,SE,1.0,T,F,F,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,,,,,,
99896.0,51.697,7396.747,S,1.0,T,T,T,T,F,T,F,F,T,F,F,T,T,T,T,T,F,F,F,F,Emprestimo _consignado,0.956882255389718,,,,
99910.0,36.153,7827.796,S,0.0,F,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_cambiais,0.8332212508406187,Investimento LCA,0.8332212508406187,,
99912.0,42.285,7677.913,SE,0.0,T,F,F,F,T,T,T,T,T,T,T,F,T,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99934.0,37.543,6246.599,S,0.0,F,F,F,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99940.0,60.601,6735.171,CO,0.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,,,,
99964.0,41.781,8437.152,S,1.0,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,T,F,,,,,,
99981.0,58.864,8533.535,NE,1.0,F,F,F,F,T,T,T,T,T,T,T,F,T,F,T,F,F,F,T,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
99983.0,38.393,7935.71,SE,0.0,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
99994.0,65.04,6695.484,SE,0.0,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
99995.0,18.528,7731.541,S,0.0,T,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,T,T,T,Emprestimo _educacao,0.8813825608798115,,,,
99999.0,54.137,7454.434,S,0.0,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,,,,,,
100027.0,30.601,6539.184,S,0.0,F,F,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
100070.0,18.987,7347.171,SE,0.0,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,T,F,,,,,,
100075.0,30.403,8253.436,S,0.0,F,F,F,T,F,F,F,F,F,F,T,F,T,F,F,T,F,F,F,F,,,,,,
100081.0,38.894,6907.63,SE,0.0,T,T,T,T,T,T,T,T,T,T,T,T,F,F,F,F,F,T,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
100100.0,26.986,6929.381,CO,0.0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
100104.0,36.697,7406.311,SE,1.0,T,T,T,T,F,F,F,F,F,T,T,T,T,T,T,T,F,F,T,F,Emprestimo _consignado,0.956882255389718,,,,
100109.0,41.036,6004.125,S,1.0,F,T,F,F,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
100153.0,39.267,6136.092,SE,1.0,F,F,F,F,T,T,T,F,T,F,T,F,F,F,T,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
100164.0,59.346,7349.745,NE,1.0,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,Seguro Residencial,0.9608404966571156,seguro auto,0.9608404966571156,,
100174.0,41.933,5786.414,S,0.0,F,F,T,T,F,T,F,F,F,F,F,T,T,T,T,T,F,F,F,T,Emprestimo _consignado,0.956882255389718,,,,
100176.0,40.233,7150.222,SE,0.0,T,F,T,F,T,T,T,T,T,F,F,F,F,F,F,F,F,F,T,T,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
100179.0,52.933,7865.948,SE,0.0,F,F,F,F,T,F,F,F,T,F,F,T,F,F,F,F,F,T,F,F,,,,,,
100181.0,37.355,7212.251,S,0.0,F,F,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,Seguro Residencial,0.8025177025963808,seguro auto,0.8025177025963808,seguro vida Emp,0.8025177025963808
100191.0,54.968,7475.659,SE,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,
100200.0,55.555,5826.889,S,0.0,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,T,F,Investimento LCI,0.9103600293901543,Investimento Poupanca,0.9103600293901543,,
100209.0,46.544,6022.26,NE,1.0,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,,,,,,
100216.0,32.285,6386.101,SE,1.0,F,T,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8394308943089431,Investimento LCA,0.8394308943089431,,
100219.0,69.819,8048.052,NE,1.0,F,F,F,F,T,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8823244552058112,,,,
100223.0,31.806,7654.61,SE,1.0,T,T,T,T,F,F,F,F,T,F,T,F,F,T,F,T,T,T,F,T,Emprestimo _consignado,0.956882255389718,,,,
100243.0,29.321,7897.513,S,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,Investimento Fundos,0.8002536461636017,,,,
100262.0,37.425,5876.697,SE,1.0,F,F,F,T,F,T,F,F,F,T,F,T,T,T,T,T,T,T,T,T,Emprestimo _consignado,0.956882255389718,,,,
100265.0,27.86,8029.682,CO,1.0,F,T,F,F,T,T,T,F,T,F,F,F,F,F,F,F,T,T,T,T,Emprestimo _viagem,0.8564885496183207,Investimento Fundos,0.8564885496183207,,
100267.0,35.517,6844.558,SE,1.0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,,,,,,
100276.0,21.983,7212.652,NE,0.0,T,T,T,T,F,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
100291.0,24.061,8093.054,NE,1.0,T,F,F,T,F,F,T,F,T,F,F,F,F,F,F,F,F,T,F,F,seguro vida Emp,0.9441860465116279,seguro vida PF,0.9441860465116279,,
100298.0,34.998,7009.031,S,1.0,F,F,F,T,F,F,T,T,F,T,F,F,T,F,F,F,F,F,F,F,Investimento Fundos_commodities,0.8361650485436893,,,,
100331.0,30.438,7232.944,SE,0.0,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,,,,,,
